ID,x1_,x2_,y1_,y2_,sl_,ta_,species,lat,long,sex,migrant,time_diff,date,timestamp_hour,burst_,t1_,t2_,dt_,nsd_,case_,step_id_,cos_ta_,log_sl_,sl_dist_shape,sl_dist_scale,ta_dist_kappa,ta_dist_mu
SW40,711693.1,711939.1819335626,9798742.0,9795477.724008912,3273.538462279149,-0.830465224435788,WB,-1.82253548480708,34.90379362787802,F,migrant,0.0008333333333333334,2016-09-30,2016-09-30T05:00:00Z,21,2016-09-30T04:30:00Z,2016-10-01T04:30:00Z,86400,1913161921.0099995,False,508,0.6745323833449228,8.093626777400985,1.3872470689211824,3935.117000327814,0.8000184721135702,0
SW40,711693.1,719166.5574399397,9798742.0,9786728.457517708,14148.419313847398,-0.3492081138377394,WB,-1.82253548480708,34.90379362787802,F,migrant,0.0008333333333333334,2016-09-30,2016-09-30T05:00:00Z,21,2016-09-30T04:30:00Z,2016-10-01T04:30:00Z,86400,1913161921.0099995,False,508,0.9396439543151532,9.557358187562704,1.3872470689211824,3935.117000327814,0.8000184721135702,0
SW40,711693.1,722527.0841919209,9798742.0,9798589.873027278,10835.052195842156,0.6510463286308059,WB,-1.82253548480708,34.90379362787802,F,migrant,0.0008333333333333334,2016-09-30,2016-09-30T05:00:00Z,21,2016-09-30T04:30:00Z,2016-10-01T04:30:00Z,86400,1913161921.0099995,False,508,0.7954501390236364,9.290541731295464,1.3872470689211824,3935.117000327814,0.8000184721135702,0
SW40,711693.1,711672.3769186562,9798742.0,9799308.737429794,567.1161789520047,2.2724326727371107,WB,-1.82253548480708,34.90379362787802,F,migrant,0.0008333333333333334,2016-09-30,2016-09-30T05:00:00Z,21,2016-09-30T04:30:00Z,2016-10-01T04:30:00Z,86400,1913161921.0099995,False,508,-0.6454683706012789,6.340564183888299,1.3872470689211824,3935.117000327814,0.8000184721135702,0
SW40,711693.1,713443.4786569643,9798742.0,9797779.61279316,1997.5020847660437,0.1623846735570169,WB,-1.82253548480708,34.90379362787802,F,migrant,0.0008333333333333334,2016-09-30,2016-09-30T05:00:00Z,21,2016-09-30T04:30:00Z,2016-10-01T04:30:00Z,86400,1913161921.0099995,False,508,0.9868445548056868,7.599652721327517,1.3872470689211824,3935.117000327814,0.8000184721135702,0
SW40,718142.0,718262.5,9797544.0,9796279.0,1270.7262687140767,-1.2921516071469226,WB,-1.833305184504626,34.96175603341784,F,migrant,0.0008333333333333334,2016-10-01,2016-10-01T05:00:00Z,21,2016-10-01T04:30:00Z,2016-10-02T04:30:00Z,86400,1811604240.3599997,True,509,0.2750528956072057,7.147343881129281,1.3872470689211824,3935.117000327814,0.8000184721135702,0
SW40,718142.0,720997.0453786621,9797544.0,9795262.463457802,3654.6809857504327,-0.4905324759412337,WB,-1.833305184504626,34.96175603341784,F,migrant,0.0008333333333333334,2016-10-01,2016-10-01T05:00:00Z,21,2016-10-01T04:30:00Z,2016-10-02T04:30:00Z,86400,1811604240.3599997,False,509,0.8820821365749988,8.20376408677419,1.3872470689211824,3935.117000327814,0.8000184721135702,0
SW40,718142.0,690231.6905321678,9797544.0,9793875.941850305,28150.31128033439,-2.827244138699168,WB,-1.833305184504626,34.96175603341784,F,migrant,0.0008333333333333334,2016-10-01,2016-10-01T05:00:00Z,21,2016-10-01T04:30:00Z,2016-10-02T04:30:00Z,86400,1811604240.3599997,False,509,-0.9509980179428188,10.245313691422664,1.3872470689211824,3935.117000327814,0.8000184721135702,0
SW40,718142.0,712370.6808476247,9797544.0,9794899.262537634,6348.445558041625,-2.5282205205065638,WB,-1.833305184504626,34.96175603341784,F,migrant,0.0008333333333333334,2016-10-01,2016-10-01T05:00:00Z,21,2016-10-01T04:30:00Z,2016-10-02T04:30:00Z,86400,1811604240.3599997,False,509,-0.8177115759723449,8.7559652679106,1.3872470689211824,3935.117000327814,0.8000184721135702,0
SW40,718142.0,721546.694232029,9797544.0,9794970.653664129,4267.792658736127,-0.4635430874241178,WB,-1.833305184504626,34.96175603341784,F,migrant,0.0008333333333333334,2016-10-01,2016-10-01T05:00:00Z,21,2016-10-01T04:30:00Z,2016-10-02T04:30:00Z,86400,1811604240.3599997,False,509,0.8944739295842477,8.35885203081424,1.3872470689211824,3935.117000327814,0.8000184721135702,0
